,time,temp,hum,wind,weather,date
0,11:52 PM,81F,72%,15mph,Cloudy,2017-07-01
1,12:28 AM,80F,74%,10mph,Cloudy,2017-07-01
2,12:52 AM,80F,74%,14mph,Cloudy,2017-07-01
3,1:52 AM,79F,77%,15mph,Cloudy,2017-07-01
4,2:52 AM,77F,79%,14mph,Mostly Cloudy,2017-07-01
5,3:11 AM,77F,79%,13mph,Mostly Cloudy,2017-07-01
6,3:52 AM,78F,79%,10mph,Mostly Cloudy,2017-07-01
7,4:52 AM,77F,84%,12mph,Mostly Cloudy,2017-07-01
8,4:59 AM,77F,84%,10mph,Cloudy,2017-07-01
9,5:14 AM,77F,84%,13mph,Mostly Cloudy,2017-07-01
10,5:25 AM,77F,84%,13mph,Mostly Cloudy,2017-07-01
11,5:32 AM,77F,84%,13mph,Mostly Cloudy,2017-07-01
12,5:52 AM,78F,81%,12mph,Mostly Cloudy,2017-07-01
13,6:52 AM,78F,84%,12mph,Cloudy,2017-07-01
14,7:52 AM,80F,79%,15mph,Cloudy,2017-07-01
15,8:52 AM,82F,74%,15mph,Cloudy,2017-07-01
16,9:52 AM,83F,72%,14mph,Cloudy,2017-07-01
17,10:02 AM,84F,69%,13mph,Cloudy,2017-07-01
18,10:05 AM,84F,69%,12mph,Cloudy,2017-07-01
19,10:26 AM,85F,67%,8mph,Mostly Cloudy,2017-07-01
20,10:52 AM,87F,63%,10mph,Mostly Cloudy,2017-07-01
21,11:52 AM,87F,65%,15mph,Mostly Cloudy,2017-07-01
22,12:52 PM,89F,61%,16mph,Mostly Cloudy,2017-07-01
23,1:52 PM,91F,57%,15mph,Partly Cloudy,2017-07-01
24,2:23 PM,93F,54%,17mph,Mostly Cloudy,2017-07-01
25,2:35 PM,90F,59%,17mph,Thunder,2017-07-01
26,2:52 PM,85F,63%,17mph,Thunder,2017-07-01
27,3:00 PM,81F,72%,26mph,Heavy T-Storm / Windy,2017-07-01
28,3:03 PM,78F,84%,24mph,Heavy T-Storm / Windy,2017-07-01
29,3:06 PM,75F,90%,21mph,Heavy T-Storm / Windy,2017-07-01
30,3:11 PM,73F,90%,3mph,Heavy T-Storm,2017-07-01
31,3:16 PM,75F,84%,13mph,Light Rain with Thunder,2017-07-01
32,3:28 PM,76F,91%,5mph,Light Rain with Thunder,2017-07-01
33,3:42 PM,79F,84%,0mph,Cloudy,2017-07-01
34,3:52 PM,78F,79%,0mph,Mostly Cloudy,2017-07-01
35,4:52 PM,81F,77%,0mph,Partly Cloudy,2017-07-01
36,5:52 PM,84F,67%,0mph,Partly Cloudy,2017-07-01
37,6:52 PM,84F,74%,0mph,Fair,2017-07-01
38,7:35 PM,84F,74%,0mph,Thunder in the Vicinity,2017-07-01
39,7:52 PM,83F,82%,3mph,Fair,2017-07-01
40,8:52 PM,81F,85%,6mph,Fair,2017-07-01
41,9:52 PM,79F,88%,8mph,Mostly Cloudy,2017-07-01
42,10:52 PM,77F,90%,6mph,Cloudy,2017-07-01
43,11:52 PM,77F,88%,6mph,Mostly Cloudy,2017-07-02
44,12:52 AM,77F,88%,3mph,Mostly Cloudy,2017-07-02
45,1:52 AM,77F,88%,3mph,Mostly Cloudy,2017-07-02
46,2:52 AM,77F,90%,0mph,Mostly Cloudy,2017-07-02
47,3:52 AM,76F,91%,0mph,Mostly Cloudy,2017-07-02
48,4:52 AM,76F,91%,3mph,Partly Cloudy,2017-07-02
49,5:52 AM,77F,88%,3mph,Partly Cloudy,2017-07-02
50,6:52 AM,82F,65%,3mph,Partly Cloudy,2017-07-02
51,7:52 AM,84F,61%,6mph,Partly Cloudy,2017-07-02
52,8:52 AM,85F,57%,5mph,Mostly Cloudy,2017-07-02
53,9:52 AM,87F,55%,8mph,Mostly Cloudy,2017-07-02
54,10:52 AM,87F,51%,5mph,Mostly Cloudy,2017-07-02
55,11:52 AM,90F,43%,5mph,Mostly Cloudy,2017-07-02
56,12:52 PM,91F,42%,9mph,Mostly Cloudy,2017-07-02
57,1:52 PM,92F,39%,7mph,Mostly Cloudy,2017-07-02
58,2:52 PM,91F,41%,6mph,Mostly Cloudy,2017-07-02
59,3:52 PM,91F,42%,9mph,Cloudy,2017-07-02
60,4:09 PM,92F,42%,12mph,Mostly Cloudy,2017-07-02
61,4:52 PM,90F,45%,14mph,Mostly Cloudy,2017-07-02
62,5:52 PM,86F,57%,7mph,Mostly Cloudy,2017-07-02
63,6:52 PM,84F,65%,5mph,Cloudy,2017-07-02
64,7:52 PM,84F,69%,9mph,Cloudy,2017-07-02
65,8:52 PM,83F,69%,6mph,Mostly Cloudy,2017-07-02
66,9:52 PM,82F,74%,8mph,Cloudy,2017-07-02
67,10:52 PM,80F,81%,6mph,Cloudy,2017-07-02
68,11:52 PM,80F,81%,6mph,Cloudy,2017-07-03
69,12:52 AM,80F,79%,3mph,Cloudy,2017-07-03
70,1:52 AM,79F,77%,3mph,Mostly Cloudy,2017-07-03
71,2:52 AM,77F,84%,0mph,Mostly Cloudy,2017-07-03
72,3:52 AM,78F,79%,0mph,Partly Cloudy,2017-07-03
73,4:52 AM,75F,84%,7mph,Mostly Cloudy,2017-07-03
74,5:52 AM,78F,74%,6mph,Mostly Cloudy,2017-07-03
75,6:52 AM,81F,62%,8mph,Partly Cloudy,2017-07-03
76,7:52 AM,84F,56%,9mph,Fair,2017-07-03
77,8:52 AM,86F,49%,13mph,Partly Cloudy,2017-07-03
78,9:52 AM,88F,46%,12mph,Partly Cloudy,2017-07-03
79,10:52 AM,89F,42%,10mph,Partly Cloudy,2017-07-03
80,11:52 AM,90F,38%,7mph,Mostly Cloudy,2017-07-03
81,12:52 PM,91F,38%,9mph,Mostly Cloudy,2017-07-03
82,1:52 PM,90F,38%,10mph,Mostly Cloudy,2017-07-03
83,2:52 PM,90F,40%,7mph,Mostly Cloudy,2017-07-03
84,3:52 PM,91F,35%,5mph,Mostly Cloudy,2017-07-03
85,4:52 PM,89F,36%,5mph,Mostly Cloudy,2017-07-03
86,5:52 PM,89F,40%,3mph,Mostly Cloudy,2017-07-03
87,6:52 PM,87F,41%,8mph,Mostly Cloudy,2017-07-03
88,7:52 PM,85F,44%,6mph,Mostly Cloudy,2017-07-03
89,8:52 PM,83F,58%,6mph,Mostly Cloudy,2017-07-03
90,9:52 PM,82F,62%,6mph,Cloudy,2017-07-03
91,10:52 PM,80F,74%,5mph,Cloudy,2017-07-03
92,11:52 PM,79F,77%,6mph,Cloudy,2017-07-04
93,12:52 AM,78F,84%,5mph,Mostly Cloudy,2017-07-04
94,1:52 AM,78F,79%,3mph,Mostly Cloudy,2017-07-04
95,2:52 AM,78F,79%,3mph,Mostly Cloudy,2017-07-04
96,3:52 AM,76F,85%,6mph,Mostly Cloudy,2017-07-04
97,4:52 AM,78F,68%,0mph,Cloudy,2017-07-04
98,5:52 AM,78F,76%,3mph,Cloudy,2017-07-04
99,6:52 AM,79F,79%,5mph,Cloudy,2017-07-04
100,7:52 AM,83F,65%,0mph,Cloudy,2017-07-04
101,8:52 AM,85F,57%,5mph,Cloudy,2017-07-04
102,9:52 AM,87F,53%,3mph,Fair,2017-07-04
103,10:52 AM,90F,45%,0mph,Cloudy,2017-07-04
104,11:52 AM,89F,45%,3mph,Cloudy,2017-07-04
105,12:52 PM,90F,48%,7mph,Cloudy,2017-07-04
106,1:02 PM,89F,50%,7mph,Cloudy,2017-07-04
107,1:52 PM,90F,48%,12mph,Cloudy,2017-07-04
108,2:52 PM,90F,43%,6mph,Cloudy,2017-07-04
109,3:45 PM,87F,53%,6mph,Light Rain with Thunder,2017-07-04
110,3:52 PM,87F,53%,6mph,Light Rain with Thunder,2017-07-04
111,4:23 PM,81F,72%,9mph,Light Rain,2017-07-04
112,4:52 PM,84F,58%,6mph,Cloudy,2017-07-04
113,5:52 PM,86F,61%,3mph,Mostly Cloudy,2017-07-04
114,6:52 PM,83F,67%,13mph,Cloudy,2017-07-04
115,7:52 PM,79F,79%,9mph,Mostly Cloudy,2017-07-04
116,8:52 PM,78F,81%,0mph,Cloudy,2017-07-04
117,9:52 PM,79F,77%,3mph,Cloudy,2017-07-04
118,10:52 PM,79F,74%,6mph,Cloudy,2017-07-04
119,11:52 PM,78F,74%,10mph,Cloudy,2017-07-05
120,12:52 AM,77F,82%,6mph,Cloudy,2017-07-05
121,1:52 AM,77F,84%,5mph,Cloudy,2017-07-05
122,2:52 AM,76F,91%,5mph,Cloudy,2017-07-05
123,3:37 AM,76F,91%,6mph,Cloudy,2017-07-05
124,3:40 AM,76F,91%,7mph,Cloudy,2017-07-05
125,3:52 AM,76F,91%,7mph,Light Rain,2017-07-05
126,4:52 AM,76F,94%,7mph,Cloudy,2017-07-05
127,5:45 AM,76F,94%,6mph,Cloudy,2017-07-05
128,5:52 AM,76F,94%,6mph,Cloudy,2017-07-05
129,6:52 AM,77F,90%,9mph,Cloudy,2017-07-05
130,7:52 AM,78F,90%,7mph,Light Rain,2017-07-05
131,8:05 AM,78F,90%,6mph,Light Rain,2017-07-05
132,8:52 AM,78F,90%,6mph,Light Rain,2017-07-05
133,9:42 AM,80F,87%,9mph,Light Rain,2017-07-05
134,9:52 AM,80F,87%,9mph,Cloudy,2017-07-05
135,10:52 AM,82F,79%,7mph,Cloudy,2017-07-05
136,11:06 AM,82F,76%,10mph,Cloudy,2017-07-05
137,11:52 AM,83F,74%,9mph,Partly Cloudy,2017-07-05
138,12:00 PM,83F,72%,8mph,Mostly Cloudy,2017-07-05
139,12:52 PM,83F,72%,12mph,Mostly Cloudy,2017-07-05
140,12:59 PM,83F,72%,13mph,Cloudy,2017-07-05
141,1:52 PM,83F,69%,12mph,Cloudy,2017-07-05
142,2:52 PM,84F,67%,12mph,Cloudy,2017-07-05
143,3:52 PM,84F,69%,15mph,Cloudy,2017-07-05
144,4:52 PM,83F,69%,10mph,Cloudy,2017-07-05
145,5:31 PM,76F,82%,20mph,Light Rain,2017-07-05
146,5:52 PM,75F,84%,14mph,Light Rain,2017-07-05
147,6:02 PM,75F,90%,10mph,Heavy Rain,2017-07-05
148,6:04 PM,75F,90%,12mph,Heavy Rain,2017-07-05
149,6:13 PM,75F,96%,13mph,Heavy Rain,2017-07-05
150,6:19 PM,74F,97%,13mph,Heavy Rain,2017-07-05
151,6:22 PM,74F,97%,15mph,Heavy Rain,2017-07-05
152,6:33 PM,74F,97%,12mph,Heavy Rain,2017-07-05
153,6:48 PM,73F,94%,12mph,Rain,2017-07-05
154,6:52 PM,74F,91%,9mph,Light Rain,2017-07-05
155,7:52 PM,74F,82%,0mph,Light Rain,2017-07-05
156,8:52 PM,75F,90%,5mph,Light Rain,2017-07-05
157,9:17 PM,75F,94%,5mph,Light Rain,2017-07-05
158,9:40 PM,75F,94%,6mph,Cloudy,2017-07-05
159,9:52 PM,75F,90%,7mph,Cloudy,2017-07-05
160,10:14 PM,75F,94%,6mph,Cloudy,2017-07-05
161,10:52 PM,75F,94%,6mph,Cloudy,2017-07-05
162,11:20 PM,75F,94%,5mph,Cloudy,2017-07-06
163,11:36 PM,75F,94%,5mph,Light Rain,2017-07-06
164,11:52 PM,75F,94%,6mph,Light Rain,2017-07-06
165,12:40 AM,75F,94%,6mph,Cloudy,2017-07-06
166,12:52 AM,75F,94%,6mph,Cloudy,2017-07-06
167,1:52 AM,75F,94%,9mph,Cloudy,2017-07-06
168,2:44 AM,75F,94%,8mph,Light Rain,2017-07-06
169,2:52 AM,75F,94%,8mph,Light Rain,2017-07-06
170,3:08 AM,74F,97%,9mph,Light Rain,2017-07-06
171,3:20 AM,74F,97%,9mph,Light Rain,2017-07-06
172,3:34 AM,74F,97%,9mph,Light Rain,2017-07-06
173,3:52 AM,74F,97%,7mph,Light Rain,2017-07-06
174,4:26 AM,75F,94%,9mph,Rain,2017-07-06
175,4:38 AM,75F,94%,8mph,Rain,2017-07-06
176,4:52 AM,74F,97%,9mph,Heavy Rain,2017-07-06
177,5:19 AM,74F,100%,7mph,Rain,2017-07-06
178,5:36 AM,74F,97%,8mph,Rain,2017-07-06
179,5:52 AM,74F,100%,7mph,Rain,2017-07-06
180,6:10 AM,74F,100%,7mph,Light Rain,2017-07-06
181,6:52 AM,75F,94%,5mph,Light Rain,2017-07-06
182,7:04 AM,75F,96%,5mph,Rain,2017-07-06
183,7:46 AM,75F,94%,9mph,Rain,2017-07-06
184,7:52 AM,75F,96%,9mph,Light Rain,2017-07-06
185,8:16 AM,75F,96%,7mph,Light Rain,2017-07-06
186,8:35 AM,75F,96%,8mph,Rain,2017-07-06
187,8:49 AM,75F,94%,6mph,Rain,2017-07-06
188,8:52 AM,75F,96%,6mph,Rain,2017-07-06
189,9:14 AM,76F,94%,7mph,Light Rain,2017-07-06
190,9:39 AM,76F,94%,5mph,Rain,2017-07-06
191,9:47 AM,75F,94%,5mph,Rain,2017-07-06
192,9:52 AM,76F,94%,5mph,Rain,2017-07-06
193,10:01 AM,76F,94%,6mph,Rain,2017-07-06
194,10:19 AM,76F,97%,5mph,Light Rain,2017-07-06
195,10:36 AM,76F,97%,9mph,Light Rain,2017-07-06
196,10:52 AM,77F,94%,8mph,Light Rain,2017-07-06
197,11:18 AM,77F,94%,5mph,Light Rain,2017-07-06
198,11:52 AM,78F,90%,6mph,Light Rain,2017-07-06
199,12:08 PM,78F,90%,8mph,Cloudy,2017-07-06
200,12:23 PM,78F,87%,10mph,Light Rain,2017-07-06
201,12:34 PM,77F,94%,0mph,Light Rain,2017-07-06
202,12:44 PM,79F,88%,6mph,Cloudy,2017-07-06
203,12:52 PM,79F,88%,8mph,Cloudy,2017-07-06
204,1:52 PM,81F,79%,3mph,Cloudy,2017-07-06
205,2:52 PM,79F,88%,10mph,Light Rain,2017-07-06
206,3:52 PM,80F,85%,12mph,Cloudy,2017-07-06
207,4:04 PM,80F,85%,13mph,Cloudy,2017-07-06
208,4:52 PM,79F,84%,10mph,Cloudy,2017-07-06
209,5:40 PM,79F,84%,12mph,Cloudy,2017-07-06
210,5:52 PM,78F,87%,12mph,Cloudy,2017-07-06
211,6:20 PM,78F,84%,12mph,Cloudy,2017-07-06
212,6:34 PM,78F,84%,12mph,Cloudy,2017-07-06
213,6:52 PM,77F,88%,12mph,Thunder in the Vicinity,2017-07-06
214,7:16 PM,77F,88%,9mph,Thunder,2017-07-06
215,7:36 PM,77F,88%,8mph,Thunder,2017-07-06
216,7:52 PM,77F,88%,7mph,Thunder in the Vicinity,2017-07-06
217,8:05 PM,77F,88%,7mph,Mostly Cloudy,2017-07-06
218,8:35 PM,76F,94%,5mph,Light Rain,2017-07-06
219,8:52 PM,76F,94%,8mph,Cloudy,2017-07-06
220,9:09 PM,76F,94%,3mph,Cloudy,2017-07-06
221,9:52 PM,75F,96%,5mph,Cloudy,2017-07-06
222,9:59 PM,76F,94%,3mph,Cloudy,2017-07-06
223,10:55 PM,75F,94%,5mph,Cloudy,2017-07-06
224,11:22 PM,75F,94%,6mph,Mostly Cloudy,2017-07-07
225,11:52 PM,75F,96%,5mph,Partly Cloudy,2017-07-07
226,12:34 AM,75F,94%,0mph,Mostly Cloudy,2017-07-07
227,12:52 AM,75F,96%,0mph,Cloudy,2017-07-07
228,1:52 AM,76F,94%,3mph,Cloudy,2017-07-07
229,2:21 AM,76F,94%,0mph,Cloudy,2017-07-07
230,2:40 AM,76F,94%,3mph,Cloudy,2017-07-07
231,2:52 AM,76F,94%,5mph,Cloudy,2017-07-07
232,3:24 AM,75F,96%,6mph,Cloudy,2017-07-07
233,3:32 AM,75F,96%,5mph,Cloudy,2017-07-07
234,3:49 AM,75F,94%,3mph,Partly Cloudy,2017-07-07
235,3:52 AM,75F,94%,3mph,Partly Cloudy,2017-07-07
236,4:21 AM,75F,94%,0mph,Cloudy,2017-07-07
237,4:36 AM,75F,94%,3mph,Cloudy,2017-07-07
238,4:52 AM,75F,96%,6mph,Cloudy,2017-07-07
239,5:11 AM,75F,96%,7mph,Light Rain,2017-07-07
240,5:18 AM,75F,96%,8mph,Light Rain,2017-07-07
241,5:28 AM,75F,96%,7mph,Light Rain,2017-07-07
242,5:40 AM,75F,96%,5mph,Cloudy,2017-07-07
243,5:52 AM,75F,96%,5mph,Cloudy,2017-07-07
244,6:52 AM,76F,94%,6mph,Cloudy,2017-07-07
245,7:47 AM,79F,83%,12mph,Cloudy,2017-07-07
246,7:52 AM,78F,84%,7mph,Cloudy,2017-07-07
247,8:52 AM,79F,79%,13mph,Cloudy,2017-07-07
248,9:52 AM,81F,74%,14mph,Mostly Cloudy,2017-07-07
249,10:24 AM,81F,69%,16mph,Mostly Cloudy,2017-07-07
250,10:52 AM,81F,69%,18mph,Mostly Cloudy,2017-07-07
251,11:09 AM,83F,65%,16mph,Partly Cloudy,2017-07-07
252,11:52 AM,85F,63%,15mph,Partly Cloudy,2017-07-07
253,12:52 PM,87F,53%,12mph,Partly Cloudy,2017-07-07
254,1:52 PM,89F,53%,12mph,Partly Cloudy,2017-07-07
255,2:52 PM,90F,43%,14mph,Partly Cloudy,2017-07-07
256,3:52 PM,90F,43%,12mph,Partly Cloudy,2017-07-07
257,4:52 PM,90F,46%,13mph,Partly Cloudy,2017-07-07
258,5:52 PM,89F,50%,15mph,Partly Cloudy,2017-07-07
259,6:52 PM,88F,48%,10mph,Partly Cloudy,2017-07-07
260,7:52 PM,78F,74%,10mph,Mostly Cloudy,2017-07-07
261,8:52 PM,77F,69%,5mph,Partly Cloudy,2017-07-07
262,9:52 PM,76F,76%,6mph,Fair,2017-07-07
263,10:52 PM,75F,82%,5mph,Partly Cloudy,2017-07-07
264,11:52 PM,74F,82%,0mph,Fair,2017-07-08
265,12:52 AM,76F,74%,0mph,Fair,2017-07-08
266,1:52 AM,73F,84%,5mph,Mostly Cloudy,2017-07-08
267,2:52 AM,72F,87%,3mph,Mostly Cloudy,2017-07-08
268,3:52 AM,72F,91%,3mph,Mostly Cloudy,2017-07-08
269,4:52 AM,73F,79%,0mph,Cloudy,2017-07-08
270,5:52 AM,75F,73%,3mph,Mostly Cloudy,2017-07-08
271,6:52 AM,78F,66%,3mph,Mostly Cloudy,2017-07-08
272,7:52 AM,78F,64%,12mph,Cloudy,2017-07-08
273,8:52 AM,82F,56%,10mph,Partly Cloudy,2017-07-08
274,9:52 AM,85F,53%,8mph,Partly Cloudy,2017-07-08
275,10:52 AM,87F,49%,10mph,Partly Cloudy,2017-07-08
276,11:52 AM,86F,53%,10mph,Mostly Cloudy,2017-07-08
277,12:52 PM,87F,51%,8mph,Mostly Cloudy,2017-07-08
278,1:52 PM,88F,43%,14mph,Mostly Cloudy,2017-07-08
279,2:52 PM,90F,40%,9mph,Cloudy,2017-07-08
280,3:52 PM,89F,39%,15mph,Mostly Cloudy,2017-07-08
281,4:52 PM,88F,42%,9mph,Mostly Cloudy,2017-07-08
282,5:52 PM,88F,37%,14mph,Mostly Cloudy,2017-07-08
283,6:00 PM,88F,36%,12mph,Mostly Cloudy,2017-07-08
284,6:52 PM,86F,37%,12mph,Mostly Cloudy,2017-07-08
285,7:52 PM,79F,48%,14mph,Partly Cloudy,2017-07-08
286,8:52 PM,77F,54%,10mph,Partly Cloudy,2017-07-08
287,9:52 PM,75F,57%,10mph,Partly Cloudy,2017-07-08
288,10:52 PM,75F,57%,10mph,Partly Cloudy,2017-07-08
289,11:52 PM,75F,57%,10mph,Partly Cloudy,2017-07-09
290,12:52 AM,72F,68%,8mph,Mostly Cloudy,2017-07-09
291,1:52 AM,71F,70%,6mph,Partly Cloudy,2017-07-09
292,2:52 AM,71F,73%,10mph,Partly Cloudy,2017-07-09
293,3:52 AM,71F,73%,12mph,Partly Cloudy,2017-07-09
294,4:52 AM,70F,76%,13mph,Fair,2017-07-09
295,5:52 AM,70F,78%,9mph,Fair,2017-07-09
296,6:52 AM,74F,66%,9mph,Fair,2017-07-09
297,7:52 AM,75F,62%,9mph,Fair,2017-07-09
298,8:52 AM,78F,54%,12mph,Fair,2017-07-09
299,9:52 AM,80F,42%,12mph,Fair,2017-07-09
300,10:52 AM,81F,41%,7mph,Fair,2017-07-09
301,11:52 AM,83F,37%,9mph,Fair,2017-07-09
302,12:52 PM,83F,36%,12mph,Partly Cloudy,2017-07-09
303,1:52 PM,84F,35%,10mph,Fair,2017-07-09
304,2:52 PM,86F,33%,5mph,Fair,2017-07-09
305,3:52 PM,85F,37%,0mph,Fair,2017-07-09
306,4:52 PM,85F,37%,8mph,Fair,2017-07-09
307,5:52 PM,84F,38%,6mph,Fair,2017-07-09
308,6:52 PM,83F,41%,0mph,Fair,2017-07-09
309,7:52 PM,80F,54%,3mph,Fair,2017-07-09
310,8:52 PM,79F,47%,7mph,Partly Cloudy,2017-07-09
311,9:52 PM,78F,46%,5mph,Partly Cloudy,2017-07-09
312,10:52 PM,76F,62%,5mph,Partly Cloudy,2017-07-09
313,11:52 PM,76F,69%,6mph,Mostly Cloudy,2017-07-10
314,12:52 AM,75F,71%,5mph,Mostly Cloudy,2017-07-10
315,1:52 AM,75F,71%,3mph,Mostly Cloudy,2017-07-10
316,2:52 AM,74F,73%,3mph,Mostly Cloudy,2017-07-10
317,3:52 AM,73F,79%,5mph,Partly Cloudy,2017-07-10
318,4:52 AM,73F,81%,7mph,Partly Cloudy,2017-07-10
319,5:35 AM,73F,84%,6mph,Mostly Cloudy,2017-07-10
320,5:52 AM,74F,82%,6mph,Mostly Cloudy,2017-07-10
321,6:52 AM,75F,79%,5mph,Cloudy,2017-07-10
322,7:44 AM,76F,76%,7mph,Mostly Cloudy,2017-07-10
323,7:47 AM,77F,78%,7mph,Mostly Cloudy,2017-07-10
324,7:52 AM,77F,76%,5mph,Mostly Cloudy,2017-07-10
325,8:52 AM,79F,77%,8mph,Mostly Cloudy,2017-07-10
326,9:52 AM,81F,74%,10mph,Partly Cloudy,2017-07-10
327,10:52 AM,84F,65%,10mph,Partly Cloudy,2017-07-10
328,11:52 AM,87F,55%,12mph,Partly Cloudy,2017-07-10
329,12:52 PM,88F,55%,15mph,Partly Cloudy,2017-07-10
330,1:52 PM,87F,51%,12mph,Partly Cloudy,2017-07-10
331,2:52 PM,90F,50%,13mph,Mostly Cloudy,2017-07-10
332,3:52 PM,88F,59%,13mph,Mostly Cloudy,2017-07-10
333,4:52 PM,88F,57%,14mph,Mostly Cloudy,2017-07-10
334,5:52 PM,87F,59%,10mph,Partly Cloudy,2017-07-10
335,6:52 PM,86F,61%,9mph,Partly Cloudy,2017-07-10
336,7:52 PM,84F,67%,7mph,Mostly Cloudy,2017-07-10
337,8:52 PM,83F,67%,9mph,Mostly Cloudy,2017-07-10
338,9:52 PM,82F,71%,12mph,Partly Cloudy,2017-07-10
339,10:52 PM,82F,69%,12mph,Mostly Cloudy,2017-07-10
340,11:52 PM,82F,67%,15mph,Cloudy,2017-07-11
341,12:52 AM,80F,69%,7mph,Cloudy,2017-07-11
342,1:52 AM,78F,71%,3mph,Mostly Cloudy,2017-07-11
343,2:52 AM,77F,76%,6mph,Mostly Cloudy,2017-07-11
344,3:52 AM,75F,82%,6mph,Fair,2017-07-11
345,4:52 AM,76F,87%,7mph,Mostly Cloudy,2017-07-11
346,5:52 AM,76F,91%,6mph,Cloudy,2017-07-11
347,6:52 AM,78F,84%,9mph,Cloudy,2017-07-11
